Arrestee,STAT INDEX,Andover,Ansonia,Ashford,Avon,Barkhamsted,Beacon Falls,Berlin,Bethany,Bethel,Bethlehem,Bloomfield,Bolton,Bozrah,Branford,Bridgeport,Bridgewater,Bristol,Brookfield,Brooklyn,Burlington,Canaan,Canterbury,Canton,Chaplin,Cheshire,Chester,Clinton,Colchester,Colebrook,Columbia,Cornwall,Coventry,Cromwell,Danbury,Darien,Deep River,Derby,Durham,Eastford,East Granby,East Haddam,East Hampton,East Hartford,East Haven,East Lyme,Easton,East Windsor,Ellington,Enfield,Essex,Fairfield,Farmington,Franklin,Glastonbury,Goshen,Granby,Greenwich,Griswold,Groton City,Guilford,Haddam,Hamden,Hampton,Hartford,Hartland,Harwinton,Hebron,Kent,Killingly,Killingworth,Lebanon,Ledyard,Lisbon,Litchfield,Lyme,Madison,Manchester,Mansfield,Marlborough,Meriden,Middlebury,Middlefield,Middletown,Milford,Monroe,Montville,Morris,Naugatuck,New Britain,New Canaan,New Fairfield,New Hartford,New Haven,Newington,New London,New Milford,Newtown,Norfolk,North Branford,North Canaan,North Haven,North Stonington,Norwalk,Norwich,Old Lyme,Old Saybrook,Orange,Oxford,Plainfield,Plainville,Plymouth,Pomfret,Portland,Preston,Prospect,Putnam Municipal,Putnam,Redding,Ridgefield,Rocky Hill,Roxbury,Salem,Salisbury,Scotland,Seymour,Sharon,Shelton,Sherman,Simsbury,Somers,Southbury,Southington,South Windsor,Sprague,Stafford,Stamford,Sterling,Stonington,Stratford,Suffield,Thomaston,Thompson,Tolland,Torrington,Trumbull,Union,Vernon,Voluntown,Wallingford,Warren,Washington,Waterbury,Waterford,Watertown,Westbrook,West Hartford,West Haven,Weston,Westport,Wethersfield,Willington,Wilton,Winchester,Willimantic,Windham,Windsor,Windsor Locks,Wolcott,Woodbridge,Woodbury,Woodstock,Yale University,UConn - Storrs,Foxwoods Casino,Mohegan Sun Casino,MTA,C.C.S.U.,E.C.S.U.,UConn Health Ctr,W.C.S.U.,S.C.S.U.,State Capitol,Groton Town,Groton Long Pt.,State Police Misc.*,Mashantucket Tribal PD,Mohegan Tribal PD,Fairfield County,Hartford County,Litchfield County,Middlesex County,New Haven County,New London County,Tolland County,Windham County,New York,Urban,NonUrban,CSP Total,NIBRS Data,Summary UCR Data
Disord 13-14,670,0,7,0,0,0,0,0,0,0,0,1,1,0,0,9,0,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,10,0,1,2,1,0,0,0,0,0,3,1,0,1,0,6,0,2,1,0,0,0,0,1,2,0,2,0,8,0,34,0,2,1,0,1,0,0,0,0,1,0,0,0,1,0,19,0,0,1,2,0,0,0,15,31,0,0,0,30,0,4,0,0,0,1,0,2,0,1,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,2,0,0,11,3,0,1,0,11,0,0,4,0,1,0,0,100,3,0,0,9,5,0,0,0,0,2,0,7,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,39,105,14,8,201,10,7,10,0,175,219,16,179,215
Disord 15,671,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,5,0,1,1,0,0,0,0,0,7,0,0,2,1,0,0,0,0,1,1,5,0,0,0,2,0,4,0,0,1,0,1,0,0,2,3,0,9,0,34,0,0,2,0,1,0,0,1,0,2,0,0,0,0,0,12,0,0,4,2,0,2,0,7,27,0,0,0,24,0,3,0,0,0,1,0,0,0,0,2,0,3,0,1,0,14,1,0,0,0,0,0,0,0,3,0,0,0,1,0,1,1,0,0,1,0,0,3,0,0,1,4,1,1,6,0,0,0,0,1,0,0,1,0,3,0,0,33,1,0,0,10,4,0,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,27,98,7,14,111,18,4,5,0,96,188,25,154,130
Disord 16,672,0,3,1,0,0,0,0,0,0,0,1,0,0,1,5,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,2,6,0,0,3,2,0,0,0,0,5,5,1,0,2,0,4,0,2,0,0,0,0,0,7,1,1,1,0,17,0,30,0,4,0,0,1,0,0,0,0,2,0,0,0,0,1,8,0,0,1,1,0,3,0,4,33,0,0,0,25,0,1,0,0,0,1,0,0,0,2,1,0,2,0,1,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,4,0,0,11,1,0,0,0,2,0,0,14,0,0,0,0,42,1,0,0,11,5,0,0,1,0,2,0,9,0,5,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,39,105,8,15,124,9,15,11,0,106,220,24,192,134
Disord 17,673,0,5,0,0,0,0,0,0,2,1,1,0,0,3,4,0,1,0,0,1,0,0,0,1,3,0,0,0,0,0,0,1,0,7,0,2,2,1,0,0,0,0,2,8,1,0,2,0,0,0,2,2,0,2,0,0,3,1,1,3,0,4,0,35,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,10,0,0,1,9,0,0,0,5,31,0,0,0,26,0,0,0,0,0,4,0,0,0,0,2,0,4,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,3,1,0,0,0,1,0,5,0,1,0,0,11,1,0,10,0,3,0,1,31,1,0,0,9,3,0,1,0,0,1,2,10,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,27,97,18,11,124,7,11,13,0,96,212,17,178,130
Disord 18,674,0,6,1,0,0,0,0,0,2,1,3,1,0,0,11,1,1,0,0,0,0,0,1,0,2,0,2,0,0,1,0,0,1,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,1,0,3,1,2,1,0,3,0,0,1,0,5,0,38,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0,9,0,0,1,4,0,0,0,10,28,1,1,0,52,0,2,0,0,0,2,0,1,0,2,2,1,4,1,0,0,4,1,0,1,0,0,0,0,0,5,1,0,1,0,0,1,0,1,0,2,0,1,1,1,1,0,3,0,0,4,1,0,0,0,5,0,0,4,0,4,0,2,40,0,1,0,9,17,0,2,0,0,1,0,2,0,1,1,1,0,0,1,3,8,0,0,0,2,1,0,1,0,0,0,0,1,0,0,40,103,12,11,166,8,17,6,0,144,219,21,215,148
Disord 19,675,0,2,1,0,0,0,0,0,3,1,0,0,0,1,5,0,5,0,0,0,1,0,0,0,5,0,0,2,0,0,0,2,0,3,0,0,2,0,0,0,0,0,2,3,0,0,1,0,2,0,3,0,0,2,0,0,2,0,0,0,1,2,0,45,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,6,0,0,2,2,1,0,0,9,46,0,0,1,41,0,3,0,0,0,0,0,3,0,2,1,0,2,2,0,0,4,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7,0,1,10,1,1,0,0,8,0,0,0,0,3,0,1,29,0,0,0,8,13,0,0,0,0,1,0,7,1,1,0,1,0,1,0,2,8,0,0,0,4,0,0,0,0,0,0,0,3,0,0,37,121,16,9,129,7,12,11,0,127,215,18,198,144
Disord 20,676,0,1,0,0,0,2,1,0,0,0,0,1,0,0,8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,5,0,0,3,0,5,0,49,0,0,0,0,3,0,0,2,0,0,0,0,1,2,0,5,0,0,6,2,2,1,0,5,45,0,0,0,55,1,3,0,0,0,0,0,2,0,4,0,0,2,3,0,0,3,0,0,1,1,0,2,0,0,0,0,0,1,0,0,3,0,0,0,0,2,0,0,0,0,0,3,0,0,1,2,0,0,0,6,1,0,1,0,2,0,0,25,1,0,0,11,3,0,0,0,1,0,0,22,0,0,0,0,2,1,0,2,9,0,0,0,1,1,0,0,1,0,0,0,1,0,1,26,119,7,11,124,10,16,28,0,140,201,19,194,147
Vagrncy 18,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,1,3,0,4,0
Disord 21,677,1,7,1,0,0,0,1,0,1,0,0,0,0,0,10,0,2,0,1,1,0,0,0,0,5,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,7,0,0,2,0,0,0,11,4,0,1,0,0,1,1,1,1,0,13,0,54,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,4,0,2,4,1,1,1,0,6,36,0,1,0,55,0,3,0,0,0,2,0,5,0,2,2,0,0,1,1,1,1,1,0,2,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,3,0,0,0,10,1,0,0,1,0,1,0,12,1,0,2,0,4,0,0,36,0,0,0,4,16,0,0,0,0,2,1,13,1,1,0,0,1,0,0,0,8,0,0,0,3,0,0,0,1,0,2,0,4,0,3,43,115,15,14,167,13,15,22,0,165,239,26,248,156
Disord 22,678,0,2,0,0,0,0,0,0,1,2,2,0,0,1,10,0,3,0,1,0,0,0,0,0,5,0,0,1,1,0,0,1,1,4,0,0,1,0,0,0,0,0,0,6,1,0,1,0,1,0,6,3,0,1,0,0,2,1,2,2,1,9,0,69,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,2,0,0,5,2,0,0,0,5,44,0,0,0,69,2,1,1,0,0,0,3,1,0,5,1,0,0,1,0,0,8,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,11,0,1,4,0,0,1,0,6,0,0,2,0,4,0,0,48,0,0,0,9,10,0,0,0,0,2,3,15,0,2,1,0,0,1,0,0,5,0,0,0,0,0,0,1,1,0,0,0,3,1,5,47,148,18,11,171,15,12,18,0,207,233,22,240,200
Disord 23,679,0,4,0,1,0,0,1,0,1,1,0,0,0,0,10,0,5,0,0,1,0,0,1,0,1,0,0,4,0,0,0,0,2,4,0,0,2,0,0,0,0,0,0,1,0,0,0,2,0,0,2,2,0,2,0,1,2,0,0,0,0,11,0,71,0,0,0,0,1,0,0,0,0,1,1,0,0,3,0,4,0,0,1,4,0,1,0,4,39,0,0,0,45,0,0,0,1,0,0,0,3,1,1,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,8,0,0,0,1,11,1,0,3,0,0,0,0,45,0,0,0,5,16,1,0,1,1,2,2,8,1,2,0,0,0,1,0,0,0,0,0,0,3,0,0,1,1,0,0,0,4,1,1,36,138,16,8,142,10,10,10,0,173,197,25,188,182
Disord 24,680,0,4,0,0,0,0,0,0,1,0,0,0,1,0,7,0,6,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1,3,0,0,3,0,0,0,1,3,0,1,0,0,2,0,1,1,0,4,0,62,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,7,0,0,4,5,0,1,0,8,33,0,0,0,56,2,1,0,1,0,1,0,0,0,2,2,0,0,1,0,0,5,0,0,0,1,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,7,0,1,8,0,0,0,0,9,3,0,2,0,4,0,1,53,0,1,0,6,9,0,0,0,0,0,0,5,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0,6,34,131,11,9,163,15,4,9,0,185,191,14,185,191
Disord 25-29,681,1,12,0,0,0,3,2,0,5,0,4,0,0,5,44,0,12,0,1,0,1,1,1,0,11,0,0,5,1,0,0,0,3,13,0,1,2,0,0,0,0,0,1,20,0,0,5,2,4,0,7,5,0,1,1,0,15,3,7,4,1,37,0,238,0,1,1,0,11,1,1,2,0,2,0,1,2,5,0,21,1,1,17,14,3,4,1,17,137,0,2,2,259,3,10,1,0,1,5,1,9,1,12,8,1,7,2,3,0,21,8,0,1,1,0,4,0,0,0,4,0,0,1,0,4,0,2,0,1,0,2,7,0,0,0,24,1,1,10,0,0,3,3,37,1,0,15,0,15,0,0,170,0,2,0,31,71,0,1,1,2,6,2,28,1,11,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9,1,22,145,492,62,41,689,68,29,50,0,735,841,85,871,705
Disord 30-34,682,0,9,0,1,1,2,0,0,5,0,0,0,0,5,49,0,16,0,0,1,0,0,1,0,6,1,0,2,0,0,0,0,4,9,0,3,1,1,0,0,1,1,1,12,0,1,3,2,3,2,2,4,0,0,0,0,8,4,4,3,1,17,0,190,0,0,1,2,11,1,0,3,1,3,0,2,1,1,2,17,0,0,16,12,1,4,1,22,109,1,1,1,166,3,11,0,1,1,6,0,8,2,9,6,1,5,2,2,1,15,6,0,3,6,2,2,0,0,1,5,0,0,0,0,2,0,1,1,0,0,0,5,0,2,2,25,0,6,15,0,2,1,1,17,1,2,14,1,11,0,1,141,2,0,0,18,42,0,1,0,0,2,2,28,1,11,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,1,1,0,14,2,10,134,392,38,53,492,68,23,44,0,571,673,94,673,571
Disord 35-39,683,0,7,0,0,0,1,1,0,1,0,0,0,1,4,28,0,10,0,1,0,0,0,0,0,8,0,1,2,1,0,0,1,0,9,0,1,7,1,0,0,2,1,1,12,0,0,5,0,6,0,5,5,0,0,0,0,10,3,1,3,0,21,1,141,0,2,0,5,6,0,2,3,1,2,0,6,2,1,0,16,0,0,12,14,1,1,0,15,91,0,0,0,112,2,6,4,0,0,6,0,2,1,7,6,1,2,1,4,3,11,7,0,2,1,0,1,0,1,1,4,0,0,0,0,6,1,2,0,0,3,1,3,0,0,0,20,0,3,9,1,0,0,2,13,3,0,7,0,11,0,1,113,2,1,1,15,49,0,3,2,0,1,2,18,1,4,0,2,1,2,1,0,1,0,0,0,0,0,0,0,0,1,1,0,5,0,7,101,305,41,28,422,42,15,32,0,414,572,62,535,451
Disord 40-44,684,0,4,0,2,2,1,2,0,2,1,0,1,1,4,22,0,6,0,0,1,0,0,0,0,5,1,0,1,0,0,0,3,3,7,0,0,0,1,0,0,2,0,1,10,0,0,0,2,3,0,5,5,0,2,0,0,12,5,1,7,0,20,0,88,0,2,3,0,5,0,0,1,0,1,0,1,3,2,0,8,2,1,7,6,2,3,0,14,64,0,1,0,113,2,2,0,2,0,4,4,6,1,5,4,0,0,2,0,1,7,6,0,1,0,2,1,0,0,5,6,0,0,0,0,3,0,3,0,1,1,0,3,0,0,3,15,0,1,8,0,1,1,2,13,3,0,9,0,12,0,0,96,0,0,0,13,33,0,2,0,0,3,3,10,1,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,1,2,97,213,34,23,354,25,26,19,0,334,457,61,465,326
Disord 45-49,685,0,11,0,1,3,0,0,0,3,0,0,1,0,5,19,0,5,0,0,1,0,0,1,0,2,1,3,4,0,0,0,0,1,14,0,2,1,1,0,0,3,0,1,9,4,0,4,2,4,0,9,1,0,2,0,0,5,4,4,8,0,20,0,95,1,1,3,0,11,1,1,1,0,2,0,3,3,2,4,9,1,0,11,14,2,2,0,12,58,2,1,2,132,1,7,1,1,0,8,2,6,0,8,1,2,2,0,4,1,4,3,1,4,1,2,0,0,3,1,3,0,0,0,0,1,1,0,0,2,0,3,3,2,0,0,19,1,2,4,1,2,1,2,27,2,0,5,0,14,0,1,96,0,1,1,8,32,0,2,0,1,9,0,8,0,7,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,9,104,212,49,34,394,44,16,26,0,361,518,91,545,334
Vagrncy 22,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disord 50-54,686,1,6,0,2,0,2,0,1,1,1,0,0,1,2,11,0,5,0,0,0,0,0,1,2,4,0,2,2,0,0,0,1,0,6,1,1,6,0,0,1,1,0,3,8,1,0,3,1,2,1,4,5,0,0,0,0,8,3,2,6,0,16,0,88,0,1,0,3,2,1,1,1,0,2,0,3,0,1,3,11,1,1,12,9,4,3,0,12,73,1,1,0,107,3,2,1,2,0,5,0,3,0,7,6,1,10,3,2,1,12,5,0,2,1,1,1,0,2,3,3,0,1,1,1,3,1,4,0,1,1,1,1,1,0,4,15,2,3,6,0,0,0,1,5,0,0,9,1,13,0,0,82,1,0,0,14,35,2,2,1,0,5,1,8,0,4,1,1,3,3,0,1,1,0,0,0,0,0,0,0,0,0,2,0,3,0,7,85,227,24,34,347,39,20,17,0,303,490,64,467,326
Disord 55-59,687,0,3,0,3,2,1,2,2,0,0,1,0,0,3,5,0,5,0,0,1,0,0,0,0,6,1,0,2,0,0,0,0,0,2,0,1,1,1,0,1,0,0,2,4,0,0,3,1,5,0,1,2,1,0,1,0,7,1,2,1,1,4,0,38,0,0,0,0,5,1,0,0,2,0,0,0,0,0,0,9,1,2,3,7,1,1,0,5,35,1,1,1,67,0,2,2,1,0,3,0,3,1,6,0,1,3,2,0,0,4,1,0,3,2,0,0,0,0,1,1,0,0,0,0,4,0,1,0,1,1,1,2,0,0,1,8,1,0,6,1,1,0,0,7,1,0,5,2,5,0,0,55,0,0,0,3,18,0,2,1,1,1,1,2,1,2,0,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,5,45,113,17,16,211,26,9,9,0,173,273,43,269,177
Disord 60-64,688,1,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,1,0,0,2,1,0,1,0,0,0,0,2,0,4,0,0,0,2,0,0,1,1,0,0,0,0,2,1,0,0,0,11,0,28,0,0,0,0,2,0,0,2,0,0,0,0,1,0,1,2,0,0,7,1,0,1,0,7,15,1,0,0,22,0,2,0,0,0,1,0,3,0,5,1,0,1,2,0,0,1,2,0,1,0,0,1,0,0,0,1,2,0,1,0,1,2,1,0,0,0,1,1,0,0,1,5,0,2,4,0,0,0,0,1,1,0,2,0,4,0,0,34,0,0,0,4,4,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,26,55,9,16,104,10,6,4,0,89,141,21,142,88
Disord 65+,689,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,2,1,0,0,0,0,3,0,0,2,2,5,0,14,0,1,0,0,3,0,0,1,1,1,0,0,0,0,0,1,2,0,3,0,0,0,0,6,10,1,0,0,30,1,0,1,0,0,2,0,1,0,0,1,0,2,0,0,0,4,2,0,0,0,0,1,0,0,2,1,1,0,0,0,1,0,2,1,0,0,1,1,0,0,0,1,0,0,5,1,0,0,1,1,1,0,0,1,1,0,0,20,0,0,0,1,6,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,25,37,8,9,87,7,2,5,0,70,110,19,118,62
Disord Asian,690,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,5,1,1,2,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,3,0,0,0,4,3,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,7,16,37,2,3,17,11,6,2,0,30,64,5,49,45
Disord Black,691,0,41,1,0,0,0,0,0,0,0,14,1,0,3,134,0,20,0,0,0,0,0,0,1,6,0,0,0,1,0,0,2,5,29,0,1,17,4,0,0,0,1,13,12,0,0,8,3,6,0,7,7,0,2,0,0,8,3,6,3,0,122,0,713,0,4,0,0,3,0,1,1,0,2,0,1,3,3,0,42,0,0,43,12,2,2,0,18,232,1,0,0,889,2,20,0,0,0,2,0,3,0,23,13,0,3,4,1,1,17,1,0,4,3,1,2,0,0,1,1,0,1,1,0,2,1,0,0,0,1,0,6,2,1,1,48,0,1,44,0,0,0,0,24,4,0,29,0,5,0,0,529,2,0,0,73,136,0,0,4,0,1,0,15,0,34,0,1,2,0,0,2,5,0,0,0,6,0,2,0,4,1,2,0,23,2,13,302,1166,34,84,1858,71,45,23,0,2313,1270,65,1829,1754
Disord Indian,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,11,0,2,1,7,4,0,0,0,10,15,3,12,13
Disord White,693,4,54,3,9,6,9,12,3,30,8,1,3,4,34,122,2,74,0,4,8,3,1,8,2,74,3,13,26,3,2,1,8,16,76,2,10,22,7,0,2,10,3,10,109,14,1,30,10,40,5,62,38,2,15,3,3,82,26,24,48,6,112,1,714,1,8,14,9,65,3,4,16,5,17,1,17,14,24,11,140,8,7,74,99,16,24,1,172,752,7,8,7,601,18,40,11,9,2,50,9,55,8,49,34,8,46,17,16,7,120,43,1,20,9,4,15,2,7,25,33,3,3,1,1,35,7,18,2,10,7,12,33,5,4,10,133,7,22,88,13,8,9,13,175,15,2,75,5,106,0,8,784,10,5,2,118,237,3,16,4,6,42,20,188,11,28,3,15,13,14,6,8,30,0,0,0,6,2,0,3,1,1,12,0,57,5,60,816,2134,374,282,2855,366,208,325,0,2354,5006,665,4306,3054
Disord Unknown Race,694,0,3,0,1,2,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,1,0,0,0,0,1,1,0,0,1,7,0,0,0,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0,0,1,0,0,0,1,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,1,1,0,4,0,1,1,0,2,0,0,3,0,3,0,0,0,0,1,0,3,14,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,21,9,14,6,44,6,11,5,0,1,115,38,116,0
